pl_name,pl_bmasse,pl_rade,pl_insol,pl_eqt,pl_orbeccen,pl_orbsmax,sy_pnum,sy_snum,st_spectype,st_teff,discoverymethod
Kepler-1873 b,,,,,,,1,1,,5003.39,Transit
Kepler-1873 b,,1.39,2454.55,1795.0,0.0,0.0128,1,1,,5154.0,Transit
Kepler-1873 b,,1.39,2454.55,1795.0,0.0,0.0128,1,1,,5154.0,Transit
Kepler-1873 b,,1.33,2412.15,1787.0,0.0,0.0128,1,1,,5151.0,Transit
Kepler-1873 b,,1.62573811,,,,,1,1,,5151.0,Transit
Kepler-1873 b,,1.39,2454.55,1795.0,0.0,0.0128,1,1,,5154.0,Transit
Kepler-1874 b,,2.21110724,,,,,1,1,,4701.0,Transit
Kepler-1874 b,,2.19,2.38,317.0,0.0,0.2523,1,1,,4514.0,Transit
Kepler-1874 b,,2.69,3.79,356.0,0.0,0.2633,1,1,,4701.0,Transit
Kepler-1874 b,,,,,,,1,1,,,Transit
Kepler-1874 b,,2.19,2.38,317.0,0.0,0.2523,1,1,,4514.0,Transit
Kepler-1874 b,,2.04,,319.0,0.0,0.249,1,1,,4588.0,Transit
Kepler-1874 b,,2.19,2.38,317.0,0.0,0.2523,1,1,,4514.0,Transit
Kepler-1874 b,,,,,,,1,1,,,Transit
Kepler-1875 b,,,,,,,1,1,,6100.0,Transit
Kepler-1875 b,,2.4,,596.0,0.0,0.214,1,1,,6206.0,Transit
Kepler-1875 b,,1.88,23.05,559.0,0.0,0.2039,1,1,,6161.0,Transit
Kepler-1875 b,,2.01,22.3,554.0,0.0,0.2039,1,1,,6150.0,Transit
Kepler-1875 b,,3.22686692,,,,,1,1,,6161.0,Transit
Kepler-1875 b,,2.01,22.3,554.0,0.0,0.2039,1,1,,6150.0,Transit
Kepler-1875 b,,2.01,22.3,554.0,0.0,0.2039,1,1,,6150.0,Transit
Kepler-1875 b,,,,,,,1,1,,6100.0,Transit
Kepler-1876 b,,1.06,479.87,1194.0,0.0,0.0735,1,1,,6057.0,Transit
Kepler-1876 b,,1.25,973.05,1424.0,0.0,0.0776,1,1,,6112.0,Transit
Kepler-1876 b,,0.98036091,,,,,1,1,,6057.0,Transit
Kepler-1876 b,,0.857,475.0,,,0.07466,1,1,,6057.0,Transit
Kepler-1876 b,,1.25,973.05,1424.0,0.0,0.0776,1,1,,6112.0,Transit
Kepler-1876 b,2.4,0.853,475.0,1299.0,0.098,0.0758,1,1,,6104.0,Transit
Kepler-1876 b,,1.25,973.05,1424.0,0.0,0.0776,1,1,,6112.0,Transit
Kepler-1876 b,,1.56,,1395.0,0.0,0.077,1,1,,6095.0,Transit
Kepler-1876 b,,,,,,,1,1,,5886.33,Transit
Kepler-1877 b,,0.568,691.1,,,0.03472,1,1,,5575.0,Transit
Kepler-1877 b,,0.53,632.62,1278.0,0.0,0.0351,1,1,,5615.0,Transit
Kepler-1877 b,,0.48,536.32,1227.0,0.0,0.0337,1,1,,5637.0,Transit
Kepler-1877 b,,0.48,536.32,1227.0,0.0,0.0337,1,1,,5637.0,Transit
Kepler-1877 b,,0.624086,,,,,1,1,,5615.0,Transit
Kepler-1877 b,,,,,,,1,1,,5459.59,Transit
Kepler-1877 b,,0.47,,1224.0,0.0,0.034,1,1,,5632.0,Transit
Kepler-1877 b,,0.48,536.32,1227.0,0.0,0.0337,1,1,,5637.0,Transit
Kepler-1878 b,,1.96,301.2,1062.0,0.0,0.0521,1,1,,5918.0,Transit
Kepler-1878 b,,2.92019781,,,,,1,1,,5918.0,Transit
Kepler-1878 b,,1.7,,949.0,0.0,0.053,1,1,,5673.0,Transit
Kepler-1878 b,,1.96,301.2,1062.0,0.0,0.0521,1,1,,5918.0,Transit
Kepler-1878 b,,1.96,301.2,1062.0,0.0,0.0521,1,1,,5918.0,Transit
Kepler-1878 b,,1.94,302.6,1063.0,0.0,0.0521,1,1,,5918.0,Transit
Kepler-1878 b,,,,,,,1,1,,5744.0,Transit
Kepler-1879 b,,1.32,139.2,876.0,0.0,0.095,1,1,,5934.0,Transit
Kepler-1879 b,,1.32,139.2,876.0,0.0,0.095,1,1,,5934.0,Transit
Kepler-1879 b,,,,,,,1,1,,5854.91,Transit
Kepler-1879 b,,1.32,139.2,876.0,0.0,0.095,1,1,,5934.0,Transit
Kepler-1879 b,,,,,,,1,1,,5854.91,Transit
Kepler-1879 b,,1.79,242.6,,,0.0957,1,1,,5875.0,Transit
Kepler-1879 b,,2.06512018,,,,,1,1,,5865.0,Transit
Kepler-1879 b,,1.77,224.63,987.0,0.0,0.0953,1,1,,5865.0,Transit
Kepler-1879 b,,2.0,,988.0,0.0,0.098,1,1,,6194.0,Transit
Kepler-188 b,,1.68,,,,0.032,2,1,,6021.0,Transit
Kepler-188 b,,1.561,979.6,,,0.03194,2,1,,5706.0,Transit
Kepler-188 b,,1.66,1406.24,1562.0,0.0,0.0316,2,1,,6020.0,Transit
Kepler-188 b,,,,,,,2,1,,5704.0,Transit
Kepler-188 b,,1.574,1069.235,,,,2,1,,5706.0,Transit
Kepler-188 b,,1.84,,1571.0,0.0,0.032,2,1,,6008.0,Transit
Kepler-188 b,,,,,,,2,1,,5704.0,Transit
Kepler-188 b,,1.47,,,,,2,1,,5727.0,Transit
Kepler-188 b,,1.66,1406.24,1562.0,0.0,0.0316,2,1,,6020.0,Transit
Kepler-188 b,,1.63,1082.28,1463.0,0.0,0.0313,2,1,,5622.0,Transit
Kepler-188 b,,1.66,1406.24,1562.0,0.0,0.0316,2,1,,6020.0,Transit
Kepler-188 c,,2.96,260.49,1025.0,0.0,0.0638,2,1,,5622.0,Transit
Kepler-188 c,,2.73,,,,,2,1,,5727.0,Transit
Kepler-188 c,,3.19,,,,0.066,2,1,,6021.0,Transit
Kepler-188 c,,3.08,338.58,1094.0,0.0,0.0644,2,1,,6020.0,Transit
Kepler-188 c,,3.2,,1102.0,0.0,0.065,2,1,,6008.0,Transit
Kepler-188 c,,,,,,,2,1,,5704.0,Transit
Kepler-188 c,,2.853,257.348,,,,2,1,,5706.0,Transit
Kepler-188 c,,2.892,236.6,,,0.06507,2,1,,5706.0,Transit
Kepler-188 c,,,,,,,2,1,,5704.0,Transit
Kepler-188 c,,3.08,338.58,1094.0,0.0,0.0644,2,1,,6020.0,Transit
Kepler-188 c,,,,,,,2,1,,5704.0,Transit
Kepler-188 c,,3.08,338.58,1094.0,0.0,0.0644,2,1,,6020.0,Transit
Kepler-1880 b,,2.11686218,,,,,1,1,,4380.0,Transit
Kepler-1880 b,,1.71,,650.0,0.0,0.058,1,1,,4545.0,Transit
Kepler-1880 b,,1.43,31.73,605.0,0.0,0.054,1,1,,4380.0,Transit
Kepler-1880 b,,1.43,31.73,605.0,0.0,0.054,1,1,,4380.0,Transit
Kepler-1880 b,,1.43,31.73,605.0,0.0,0.054,1,1,,4380.0,Transit
Kepler-1880 b,,,,,,,1,1,,4483.0,Transit
Kepler-1880 b,,1.37,31.73,606.0,0.0,0.054,1,1,,4380.0,Transit
Kepler-1881 b,,2.58,1.64,289.0,0.0,0.557,1,1,,5418.0,Transit
Kepler-1881 b,,2.595,1.5,,,0.53325,1,1,,5161.0,Transit
Kepler-1881 b,,2.73,1.65,289.0,0.0,0.5368,1,1,,5135.0,Transit
Kepler-1881 b,,,,,,,1,1,,5156.0,Transit
Kepler-1881 b,,2.7,,279.0,0.0,0.547,1,1,,5365.0,Transit
Kepler-1881 b,,2.58,1.64,289.0,0.0,0.557,1,1,,5418.0,Transit
Kepler-1881 b,,2.98104391,,,,,1,1,,5135.0,Transit
Kepler-1881 b,,2.58,1.64,289.0,0.0,0.557,1,1,,5418.0,Transit
Kepler-1882 b,,1.74,268.59,1032.0,0.0,0.1241,1,1,,5888.0,Transit
Kepler-1882 b,,1.74,268.59,1032.0,0.0,0.1241,1,1,,5888.0,Transit
Kepler-1882 b,,1.97,,994.0,0.0,0.115,1,1,,5770.0,Transit
Kepler-1882 b,,1.55,150.64,894.0,0.0,0.1151,1,1,,5691.0,Transit
Kepler-1882 b,,1.48674404,,,,,1,1,,5691.0,Transit
Kepler-1882 b,,1.169,122.1,,,0.11636,1,1,,5704.0,Transit
Kepler-1882 b,,,,,,,1,1,,5579.42,Transit
Kepler-1882 b,,1.74,268.59,1032.0,0.0,0.1241,1,1,,5888.0,Transit
Kepler-1882 b,,,,,,,1,1,,5579.42,Transit
Kepler-1883 b,,3.23,6.96,414.0,0.0,0.4436,1,1,,6194.0,Transit
Kepler-1883 b,,3.25107395,,,,,1,1,,6208.0,Transit
Kepler-1883 b,,3.23,6.96,414.0,0.0,0.4436,1,1,,6194.0,Transit
Kepler-1883 b,,,,,,,1,1,,5667.0,Transit
Kepler-1883 b,,3.23,6.96,414.0,0.0,0.4436,1,1,,6194.0,Transit
Kepler-1883 b,,,,,,,1,1,,5667.0,Transit
Kepler-1883 b,,3.16,7.08,416.0,0.0,0.4438,1,1,,6208.0,Transit
Kepler-1883 b,,2.6,,355.0,0.0,0.439,1,1,,5963.0,Transit
Kepler-1884 b,,,,,,,1,1,,6031.0,Transit
Kepler-1884 b,,1.39,,871.0,0.0,0.086,1,1,,5996.0,Transit
Kepler-1884 b,,1.17,131.92,864.0,0.0,0.0845,1,1,,5984.0,Transit
Kepler-1884 b,,1.17,131.92,864.0,0.0,0.0845,1,1,,5984.0,Transit
Kepler-1884 b,,1.81406781,,,,,1,1,,5984.0,Transit
Kepler-1884 b,,1.17,131.92,864.0,0.0,0.0845,1,1,,5984.0,Transit
Kepler-1884 b,,1.39,131.92,864.0,0.0,0.0845,1,1,,5984.0,Transit
Kepler-1885 b,,,,,,,1,1,,5280.0,Transit
Kepler-1885 b,,23.18,499.07,1205.0,0.0,0.036,1,1,,5591.0,Transit
Kepler-1885 b,,25.82,499.07,1205.0,0.0,0.036,1,1,,5591.0,Transit
Kepler-1885 b,,2.6,,1163.0,0.0,0.035,1,1,,5513.0,Transit
Kepler-1885 b,,23.18,499.07,1205.0,0.0,0.036,1,1,,5591.0,Transit
Kepler-1885 b,,1.51110555,,,,,1,1,,5591.0,Transit
Kepler-1885 b,,23.18,499.07,1205.0,0.0,0.036,1,1,,5591.0,Transit
Kepler-1886 b,,2.25,26.68,580.0,0.0,0.16,1,1,,5745.0,Transit
Kepler-1886 b,,2.26,26.41,578.0,0.0,0.1595,1,1,,5735.0,Transit
Kepler-1886 b,,,,,,,1,1,,5581.0,Transit
Kepler-1886 b,,,,,,,1,1,,5581.0,Transit
Kepler-1886 b,,2.26,26.41,578.0,0.0,0.1595,1,1,,5735.0,Transit
Kepler-1886 b,,2.26,26.41,578.0,0.0,0.1595,1,1,,5735.0,Transit
Kepler-1886 b,,2.58158428,,,,,1,1,,5745.0,Transit
Kepler-1886 b,,1.5,,496.0,0.0,0.163,1,1,,5514.0,Transit
Kepler-1887 b,,2.88,35.66,623.0,0.0,0.1415,1,1,,5751.0,Transit
Kepler-1887 b,,,,,,,1,1,,5443.0,Transit
Kepler-1887 b,,2.88,35.66,623.0,0.0,0.1415,1,1,,5751.0,Transit
Kepler-1887 b,,,,,,,1,1,,5443.0,Transit
Kepler-1887 b,,2.92454357,,,,,1,1,,5749.0,Transit
Kepler-1887 b,,2.5,,620.0,0.0,0.142,1,1,,5736.0,Transit
Kepler-1887 b,,2.88,35.66,623.0,0.0,0.1415,1,1,,5751.0,Transit
Kepler-1887 b,,2.52,36.14,625.0,0.0,0.1421,1,1,,5749.0,Transit
Kepler-1888 b,,1.02,145.67,886.0,0.0,0.0956,1,1,,5557.0,Transit
Kepler-1888 b,,1.32578716,,,,,1,1,,5557.0,Transit
Kepler-1888 b,,1.13,247.39,1011.0,0.0,0.1015,1,1,,5675.0,Transit
Kepler-1888 b,,1.31,,990.0,0.0,0.098,1,1,,5582.0,Transit
Kepler-1888 b,,,,,,,1,1,,5426.1,Transit
Kepler-1888 b,,1.13,247.39,1011.0,0.0,0.1015,1,1,,5675.0,Transit
Kepler-1888 b,,1.13,247.39,1011.0,0.0,0.1015,1,1,,5675.0,Transit
Kepler-1889 b,,,,,,,1,1,,6036.0,Transit
Kepler-1889 b,,2.94360686,,,,,1,1,,5646.0,Transit
Kepler-1889 b,,2.59,14.08,494.0,0.0,0.2073,1,1,,5641.0,Transit
Kepler-1889 b,,,,,,,1,1,,6036.0,Transit
Kepler-1889 b,,2.59,14.08,494.0,0.0,0.2073,1,1,,5641.0,Transit
Kepler-1889 b,,2.31,14.0,493.0,0.0,0.2082,1,1,,5646.0,Transit
Kepler-1889 b,,2.2,,480.0,0.0,0.219,1,1,,5427.0,Transit
Kepler-1889 b,,2.59,14.08,494.0,0.0,0.2073,1,1,,5641.0,Transit
Kepler-189 b,,1.5,49.86,678.0,0.0,0.0862,2,1,,4963.0,Transit
Kepler-189 b,,1.327,43.8,,,0.08671,2,1,,5045.0,Transit
Kepler-189 b,,1.17,,664.0,0.0,0.087,2,1,,5220.0,Transit
Kepler-189 b,,1.33,49.66,677.0,0.0,0.0876,2,1,,5228.0,Transit
Kepler-189 b,,1.21,,,,0.088,2,1,,5235.0,Transit
Kepler-189 b,,,,,,,2,1,,,Transit
Kepler-189 b,,,,,,,2,1,,5073.0,Transit
Kepler-189 b,,1.33,49.66,677.0,0.0,0.0876,2,1,,5228.0,Transit
Kepler-189 b,,,,,,,2,1,,5073.0,Transit
Kepler-189 b,,1.382,45.389,,,,2,1,,5045.0,Transit
Kepler-189 b,,1.39,,,,,2,1,,5169.0,Transit
Kepler-189 b,,1.33,49.66,677.0,0.0,0.0876,2,1,,5228.0,Transit
Kepler-189 c,,2.743,18.811,,,,2,1,,5045.0,Transit
Kepler-189 c,,2.38,,,,0.137,2,1,,5235.0,Transit
Kepler-189 c,,,,,,,2,1,,5073.0,Transit
Kepler-189 c,,,,,,,2,1,,5073.0,Transit
Kepler-189 c,,2.98,20.66,544.0,0.0,0.1339,2,1,,4963.0,Transit
Kepler-189 c,,2.81,20.57,543.0,0.0,0.1361,2,1,,5228.0,Transit
Kepler-189 c,,2.81,20.57,543.0,0.0,0.1361,2,1,,5228.0,Transit
Kepler-189 c,22.7,2.4,,,,,2,1,,,Transit
Kepler-189 c,,2.81,20.57,543.0,0.0,0.1361,2,1,,5228.0,Transit
Kepler-189 c,,,,,,,2,1,,5073.0,Transit
Kepler-189 c,,2.95,,,,,2,1,,5169.0,Transit
Kepler-189 c,,2.798,18.1,,,0.13467,2,1,,5045.0,Transit
Kepler-189 c,,2.53,,531.0,0.0,0.136,2,1,,5220.0,Transit
Kepler-1890 b,,0.84,784.69,1350.0,0.0,0.0588,1,1,,6483.0,Transit
Kepler-1890 b,,0.84,784.69,1350.0,0.0,0.0588,1,1,,6483.0,Transit
Kepler-1890 b,,1.08,735.25,1328.0,0.0,0.0563,1,1,,6046.0,Transit
Kepler-1890 b,,,,,,,1,1,,5981.61,Transit
Kepler-1890 b,,0.726,493.0,,,0.05712,1,1,,6130.0,Transit
Kepler-1890 b,,0.97,,1351.0,0.0,0.059,1,1,,6475.0,Transit
Kepler-1890 b,,0.86867375,,,,,1,1,,6046.0,Transit
Kepler-1890 b,,0.84,784.69,1350.0,0.0,0.0588,1,1,,6483.0,Transit
Kepler-1891 b,,1.31,246.75,1011.0,0.0,0.0474,1,1,,5516.0,Transit
Kepler-1891 b,,,,,,,1,1,,5484.37,Transit
Kepler-1891 b,,1.65,,1014.0,0.0,0.047,1,1,,5506.0,Transit
Kepler-1891 b,,1.31,246.75,1011.0,0.0,0.0474,1,1,,5516.0,Transit
Kepler-1891 b,,1.37,253.28,1017.0,0.0,0.0473,1,1,,5516.0,Transit
Kepler-1891 b,,1.31,246.75,1011.0,0.0,0.0474,1,1,,5516.0,Transit
Kepler-1891 b,,1.52139156,,,,,1,1,,5516.0,Transit
Kepler-1892 b,,1.48,107.2,821.0,0.0,0.0633,1,1,,5376.0,Transit
Kepler-1892 b,,1.83707938,,,,,1,1,,5383.0,Transit
Kepler-1892 b,,1.48,107.2,821.0,0.0,0.0633,1,1,,5376.0,Transit
Kepler-1892 b,,1.48,107.2,821.0,0.0,0.0633,1,1,,5376.0,Transit
Kepler-1892 b,,1.31,108.04,822.0,0.0,0.0633,1,1,,5383.0,Transit
Kepler-1892 b,,,,,,,1,1,,5353.0,Transit
Kepler-1892 b,,1.41,,819.0,0.0,0.064,1,1,,5379.0,Transit
Kepler-1893 b,,1.6,486.31,1198.0,0.0,0.0497,1,1,,5632.0,Transit
Kepler-1893 b,,1.6,486.31,1198.0,0.0,0.0497,1,1,,5632.0,Transit
